FET	Vds-Id					
VDS=	0	to	-80	in	-1	step
VG=	0	to	-80	in	-1	step
NO.	VDS	ID	VG			
	V	A	V			
1	0	-6.53E-10	0			
2	-1	-2.14E-07	0			
3	-2	-4.16E-07	0			
4	-3	-6.10E-07	0			
5	-4	-7.95E-07	0			
6	-5	-9.73E-07	0			
7	-6	-1.14E-06	0			
8	-7	-1.31E-06	0			
9	-8	-1.46E-06	0			
10	-9	-1.61E-06	0			
11	-10	-1.75E-06	0			
12	-11	-1.88E-06	0			
13	-12	-2.01E-06	0			
14	-13	-2.13E-06	0			
15	-14	-2.25E-06	0			
16	-15	-2.36E-06	0			
17	-16	-2.47E-06	0			
18	-17	-2.57E-06	0			
19	-18	-2.67E-06	0			
20	-19	-2.76E-06	0			
21	-20	-2.85E-06	0			
22	-21	-2.93E-06	0			
23	-22	-3.01E-06	0			
24	-23	-3.09E-06	0			
25	-24	-3.16E-06	0			
26	-25	-3.23E-06	0			
27	-26	-3.29E-06	0			
28	-27	-3.35E-06	0			
29	-28	-3.41E-06	0			
30	-29	-3.46E-06	0			
31	-30	-3.51E-06	0			
32	-31	-3.55E-06	0			
33	-32	-3.60E-06	0			
34	-33	-3.64E-06	0			
35	-34	-3.67E-06	0			
36	-35	-3.71E-06	0			
37	-36	-3.74E-06	0			
38	-37	-3.77E-06	0			
39	-38	-3.80E-06	0			
40	-39	-3.83E-06	0			
41	-40	-3.85E-06	0			
42	-41	-3.87E-06	0			
43	-42	-3.89E-06	0			
44	-43	-3.91E-06	0			
45	-44	-3.93E-06	0			
46	-45	-3.94E-06	0			
47	-46	-3.96E-06	0			
48	-47	-3.97E-06	0			
49	-48	-3.99E-06	0			
50	-49	-4.00E-06	0			
51	-50	-4.01E-06	0			
52	-51	-4.02E-06	0			
53	-52	-4.03E-06	0			
54	-53	-4.04E-06	0			
55	-54	-4.05E-06	0			
56	-55	-4.06E-06	0			
57	-56	-4.06E-06	0			
58	-57	-4.07E-06	0			
59	-58	-4.08E-06	0			
60	-59	-4.08E-06	0			
61	-60	-4.09E-06	0			
62	-61	-4.10E-06	0			
63	-62	-4.10E-06	0			
64	-63	-4.11E-06	0			
65	-64	-4.11E-06	0			
66	-65	-4.12E-06	0			
67	-66	-4.12E-06	0			
68	-67	-4.13E-06	0			
69	-68	-4.13E-06	0			
70	-69	-4.13E-06	0			
71	-70	-4.14E-06	0			
72	-71	-4.14E-06	0			
73	-72	-4.15E-06	0			
74	-73	-4.15E-06	0			
75	-74	-4.15E-06	0			
76	-75	-4.16E-06	0			
77	-76	-4.16E-06	0			
78	-77	-4.16E-06	0			
79	-78	-4.17E-06	0			
80	-79	-4.17E-06	0			
81	-80	-4.17E-06	0			
82	0	8.11E-09	-1			
83	-1	-2.36E-07	-1			
84	-2	-4.61E-07	-1			
85	-3	-6.75E-07	-1			
86	-4	-8.77E-07	-1			
87	-5	-1.07E-06	-1			
88	-6	-1.26E-06	-1			
89	-7	-1.44E-06	-1			
90	-8	-1.61E-06	-1			
91	-9	-1.77E-06	-1			
92	-10	-1.92E-06	-1			
93	-11	-2.07E-06	-1			
94	-12	-2.21E-06	-1			
95	-13	-2.35E-06	-1			
96	-14	-2.48E-06	-1			
97	-15	-2.60E-06	-1			
98	-16	-2.72E-06	-1			
99	-17	-2.83E-06	-1			
100	-18	-2.94E-06	-1			
101	-19	-3.04E-06	-1			
102	-20	-3.14E-06	-1			
103	-21	-3.23E-06	-1			
104	-22	-3.31E-06	-1			
105	-23	-3.40E-06	-1			
106	-24	-3.47E-06	-1			
107	-25	-3.55E-06	-1			
108	-26	-3.62E-06	-1			
109	-27	-3.68E-06	-1			
110	-28	-3.74E-06	-1			
111	-29	-3.80E-06	-1			
112	-30	-3.85E-06	-1			
113	-31	-3.90E-06	-1			
114	-32	-3.95E-06	-1			
115	-33	-3.99E-06	-1			
116	-34	-4.03E-06	-1			
117	-35	-4.07E-06	-1			
118	-36	-4.10E-06	-1			
119	-37	-4.14E-06	-1			
120	-38	-4.17E-06	-1			
121	-39	-4.19E-06	-1			
122	-40	-4.22E-06	-1			
123	-41	-4.24E-06	-1			
124	-42	-4.26E-06	-1			
125	-43	-4.28E-06	-1			
126	-44	-4.30E-06	-1			
127	-45	-4.32E-06	-1			
128	-46	-4.33E-06	-1			
129	-47	-4.35E-06	-1			
130	-48	-4.36E-06	-1			
131	-49	-4.37E-06	-1			
132	-50	-4.38E-06	-1			
133	-51	-4.39E-06	-1			
134	-52	-4.40E-06	-1			
135	-53	-4.41E-06	-1			
136	-54	-4.42E-06	-1			
137	-55	-4.43E-06	-1			
138	-56	-4.43E-06	-1			
139	-57	-4.44E-06	-1			
140	-58	-4.45E-06	-1			
141	-59	-4.45E-06	-1			
142	-60	-4.46E-06	-1			
143	-61	-4.46E-06	-1			
144	-62	-4.47E-06	-1			
145	-63	-4.47E-06	-1			
146	-64	-4.47E-06	-1			
147	-65	-4.48E-06	-1			
148	-66	-4.48E-06	-1			
149	-67	-4.49E-06	-1			
150	-68	-4.49E-06	-1			
151	-69	-4.49E-06	-1			
152	-70	-4.50E-06	-1			
153	-71	-4.50E-06	-1			
154	-72	-4.50E-06	-1			
155	-73	-4.51E-06	-1			
156	-74	-4.51E-06	-1			
157	-75	-4.51E-06	-1			
158	-76	-4.51E-06	-1			
159	-77	-4.52E-06	-1			
160	-78	-4.52E-06	-1			
161	-79	-4.52E-06	-1			
162	-80	-4.52E-06	-1			
163	0	8.74E-09	-2			
164	-1	-2.47E-07	-2			
165	-2	-4.85E-07	-2			
166	-3	-7.10E-07	-2			
167	-4	-9.24E-07	-2			
168	-5	-1.13E-06	-2			
169	-6	-1.33E-06	-2			
170	-7	-1.52E-06	-2			
171	-8	-1.70E-06	-2			
172	-9	-1.87E-06	-2			
173	-10	-2.03E-06	-2			
174	-11	-2.19E-06	-2			
175	-12	-2.34E-06	-2			
176	-13	-2.49E-06	-2			
177	-14	-2.62E-06	-2			
178	-15	-2.75E-06	-2			
179	-16	-2.88E-06	-2			
180	-17	-3.00E-06	-2			
181	-18	-3.12E-06	-2			
182	-19	-3.23E-06	-2			
183	-20	-3.33E-06	-2			
184	-21	-3.43E-06	-2			
185	-22	-3.52E-06	-2			
186	-23	-3.61E-06	-2			
187	-24	-3.70E-06	-2			
188	-25	-3.78E-06	-2			
189	-26	-3.85E-06	-2			
190	-27	-3.92E-06	-2			
191	-28	-3.99E-06	-2			
192	-29	-4.05E-06	-2			
193	-30	-4.11E-06	-2			
194	-31	-4.16E-06	-2			
195	-32	-4.21E-06	-2			
196	-33	-4.26E-06	-2			
197	-34	-4.31E-06	-2			
198	-35	-4.35E-06	-2			
199	-36	-4.39E-06	-2			
200	-37	-4.42E-06	-2			
201	-38	-4.45E-06	-2			
202	-39	-4.49E-06	-2			
203	-40	-4.51E-06	-2			
204	-41	-4.54E-06	-2			
205	-42	-4.56E-06	-2			
206	-43	-4.58E-06	-2			
207	-44	-4.60E-06	-2			
208	-45	-4.62E-06	-2			
209	-46	-4.64E-06	-2			
210	-47	-4.66E-06	-2			
211	-48	-4.67E-06	-2			
212	-49	-4.68E-06	-2			
213	-50	-4.70E-06	-2			
214	-51	-4.71E-06	-2			
215	-52	-4.72E-06	-2			
216	-53	-4.73E-06	-2			
217	-54	-4.73E-06	-2			
218	-55	-4.74E-06	-2			
219	-56	-4.75E-06	-2			
220	-57	-4.76E-06	-2			
221	-58	-4.76E-06	-2			
222	-59	-4.77E-06	-2			
223	-60	-4.77E-06	-2			
224	-61	-4.78E-06	-2			
225	-62	-4.78E-06	-2			
226	-63	-4.79E-06	-2			
227	-64	-4.79E-06	-2			
228	-65	-4.80E-06	-2			
229	-66	-4.80E-06	-2			
230	-67	-4.80E-06	-2			
231	-68	-4.81E-06	-2			
232	-69	-4.81E-06	-2			
233	-70	-4.81E-06	-2			
234	-71	-4.82E-06	-2			
235	-72	-4.82E-06	-2			
236	-73	-4.82E-06	-2			
237	-74	-4.83E-06	-2			
238	-75	-4.83E-06	-2			
239	-76	-4.83E-06	-2			
240	-77	-4.83E-06	-2			
241	-78	-4.84E-06	-2			
242	-79	-4.84E-06	-2			
243	-80	-4.84E-06	-2			
244	0	1.04E-08	-3			
245	-1	-2.57E-07	-3			
246	-2	-5.05E-07	-3			
247	-3	-7.41E-07	-3			
248	-4	-9.64E-07	-3			
249	-5	-1.18E-06	-3			
250	-6	-1.39E-06	-3			
251	-7	-1.59E-06	-3			
252	-8	-1.77E-06	-3			
253	-9	-1.96E-06	-3			
254	-10	-2.13E-06	-3			
255	-11	-2.29E-06	-3			
256	-12	-2.45E-06	-3			
257	-13	-2.61E-06	-3			
258	-14	-2.75E-06	-3			
259	-15	-2.89E-06	-3			
260	-16	-3.03E-06	-3			
261	-17	-3.15E-06	-3			
262	-18	-3.28E-06	-3			
263	-19	-3.39E-06	-3			
264	-20	-3.50E-06	-3			
265	-21	-3.61E-06	-3			
266	-22	-3.71E-06	-3			
267	-23	-3.81E-06	-3			
268	-24	-3.90E-06	-3			
269	-25	-3.98E-06	-3			
270	-26	-4.06E-06	-3			
271	-27	-4.14E-06	-3			
272	-28	-4.21E-06	-3			
273	-29	-4.28E-06	-3			
274	-30	-4.34E-06	-3			
275	-31	-4.40E-06	-3			
276	-32	-4.46E-06	-3			
277	-33	-4.51E-06	-3			
278	-34	-4.56E-06	-3			
279	-35	-4.61E-06	-3			
280	-36	-4.65E-06	-3			
281	-37	-4.69E-06	-3			
282	-38	-4.72E-06	-3			
283	-39	-4.76E-06	-3			
284	-40	-4.79E-06	-3			
285	-41	-4.82E-06	-3			
286	-42	-4.84E-06	-3			
287	-43	-4.87E-06	-3			
288	-44	-4.89E-06	-3			
289	-45	-4.91E-06	-3			
290	-46	-4.93E-06	-3			
291	-47	-4.95E-06	-3			
292	-48	-4.96E-06	-3			
293	-49	-4.98E-06	-3			
294	-50	-4.99E-06	-3			
295	-51	-5.01E-06	-3			
296	-52	-5.02E-06	-3			
297	-53	-5.03E-06	-3			
298	-54	-5.04E-06	-3			
299	-55	-5.04E-06	-3			
300	-56	-5.05E-06	-3			
301	-57	-5.06E-06	-3			
302	-58	-5.07E-06	-3			
303	-59	-5.07E-06	-3			
304	-60	-5.08E-06	-3			
305	-61	-5.09E-06	-3			
306	-62	-5.09E-06	-3			
307	-63	-5.10E-06	-3			
308	-64	-5.10E-06	-3			
309	-65	-5.10E-06	-3			
310	-66	-5.11E-06	-3			
311	-67	-5.11E-06	-3			
312	-68	-5.12E-06	-3			
313	-69	-5.12E-06	-3			
314	-70	-5.12E-06	-3			
315	-71	-5.13E-06	-3			
316	-72	-5.13E-06	-3			
317	-73	-5.13E-06	-3			
318	-74	-5.14E-06	-3			
319	-75	-5.14E-06	-3			
320	-76	-5.14E-06	-3			
321	-77	-5.14E-06	-3			
322	-78	-5.15E-06	-3			
323	-79	-5.15E-06	-3			
324	-80	-5.15E-06	-3			
325	0	1.17E-08	-4			
326	-1	-2.66E-07	-4			
327	-2	-5.24E-07	-4			
328	-3	-7.69E-07	-4			
329	-4	-1.00E-06	-4			
330	-5	-1.23E-06	-4			
331	-6	-1.45E-06	-4			
332	-7	-1.65E-06	-4			
333	-8	-1.85E-06	-4			
334	-9	-2.04E-06	-4			
335	-10	-2.22E-06	-4			
336	-11	-2.40E-06	-4			
337	-12	-2.56E-06	-4			
338	-13	-2.72E-06	-4			
339	-14	-2.88E-06	-4			
340	-15	-3.03E-06	-4			
341	-16	-3.17E-06	-4			
342	-17	-3.30E-06	-4			
343	-18	-3.43E-06	-4			
344	-19	-3.56E-06	-4			
345	-20	-3.67E-06	-4			
346	-21	-3.79E-06	-4			
347	-22	-3.89E-06	-4			
348	-23	-4.00E-06	-4			
349	-24	-4.09E-06	-4			
350	-25	-4.19E-06	-4			
351	-26	-4.27E-06	-4			
352	-27	-4.35E-06	-4			
353	-28	-4.43E-06	-4			
354	-29	-4.51E-06	-4			
355	-30	-4.58E-06	-4			
356	-31	-4.64E-06	-4			
357	-32	-4.70E-06	-4			
358	-33	-4.76E-06	-4			
359	-34	-4.81E-06	-4			
360	-35	-4.86E-06	-4			
361	-36	-4.91E-06	-4			
362	-37	-4.95E-06	-4			
363	-38	-4.99E-06	-4			
364	-39	-5.03E-06	-4			
365	-40	-5.06E-06	-4			
366	-41	-5.09E-06	-4			
367	-42	-5.12E-06	-4			
368	-43	-5.15E-06	-4			
369	-44	-5.18E-06	-4			
370	-45	-5.20E-06	-4			
371	-46	-5.22E-06	-4			
372	-47	-5.24E-06	-4			
373	-48	-5.26E-06	-4			
374	-49	-5.28E-06	-4			
375	-50	-5.29E-06	-4			
376	-51	-5.30E-06	-4			
377	-52	-5.32E-06	-4			
378	-53	-5.33E-06	-4			
379	-54	-5.34E-06	-4			
380	-55	-5.35E-06	-4			
381	-56	-5.36E-06	-4			
382	-57	-5.37E-06	-4			
383	-58	-5.37E-06	-4			
384	-59	-5.38E-06	-4			
385	-60	-5.39E-06	-4			
386	-61	-5.40E-06	-4			
387	-62	-5.40E-06	-4			
388	-63	-5.41E-06	-4			
389	-64	-5.41E-06	-4			
390	-65	-5.42E-06	-4			
391	-66	-5.42E-06	-4			
392	-67	-5.42E-06	-4			
393	-68	-5.43E-06	-4			
394	-69	-5.43E-06	-4			
395	-70	-5.44E-06	-4			
396	-71	-5.44E-06	-4			
397	-72	-5.44E-06	-4			
398	-73	-5.45E-06	-4			
399	-74	-5.45E-06	-4			
400	-75	-5.45E-06	-4			
401	-76	-5.45E-06	-4			
402	-77	-5.46E-06	-4			
403	-78	-5.46E-06	-4			
404	-79	-5.46E-06	-4			
405	-80	-5.46E-06	-4			
406	0	1.30E-08	-5			
407	-1	-2.75E-07	-5			
408	-2	-5.42E-07	-5			
409	-3	-7.96E-07	-5			
410	-4	-1.04E-06	-5			
411	-5	-1.28E-06	-5			
412	-6	-1.50E-06	-5			
413	-7	-1.71E-06	-5			
414	-8	-1.92E-06	-5			
415	-9	-2.12E-06	-5			
416	-10	-2.31E-06	-5			
417	-11	-2.49E-06	-5			
418	-12	-2.67E-06	-5			
419	-13	-2.83E-06	-5			
420	-14	-3.00E-06	-5			
421	-15	-3.15E-06	-5			
422	-16	-3.30E-06	-5			
423	-17	-3.44E-06	-5			
424	-18	-3.58E-06	-5			
425	-19	-3.71E-06	-5			
426	-20	-3.83E-06	-5			
427	-21	-3.96E-06	-5			
428	-22	-4.07E-06	-5			
429	-23	-4.18E-06	-5			
430	-24	-4.28E-06	-5			
431	-25	-4.38E-06	-5			
432	-26	-4.47E-06	-5			
433	-27	-4.56E-06	-5			
434	-28	-4.64E-06	-5			
435	-29	-4.72E-06	-5			
436	-30	-4.80E-06	-5			
437	-31	-4.87E-06	-5			
438	-32	-4.93E-06	-5			
439	-33	-5.00E-06	-5			
440	-34	-5.05E-06	-5			
441	-35	-5.11E-06	-5			
442	-36	-5.16E-06	-5			
443	-37	-5.21E-06	-5			
444	-38	-5.25E-06	-5			
445	-39	-5.29E-06	-5			
446	-40	-5.33E-06	-5			
447	-41	-5.37E-06	-5			
448	-42	-5.40E-06	-5			
449	-43	-5.43E-06	-5			
450	-44	-5.46E-06	-5			
451	-45	-5.48E-06	-5			
452	-46	-5.51E-06	-5			
453	-47	-5.53E-06	-5			
454	-48	-5.55E-06	-5			
455	-49	-5.57E-06	-5			
456	-50	-5.58E-06	-5			
457	-51	-5.60E-06	-5			
458	-52	-5.61E-06	-5			
459	-53	-5.63E-06	-5			
460	-54	-5.64E-06	-5			
461	-55	-5.65E-06	-5			
462	-56	-5.66E-06	-5			
463	-57	-5.67E-06	-5			
464	-58	-5.68E-06	-5			
465	-59	-5.69E-06	-5			
466	-60	-5.70E-06	-5			
467	-61	-5.70E-06	-5			
468	-62	-5.71E-06	-5			
469	-63	-5.72E-06	-5			
470	-64	-5.72E-06	-5			
471	-65	-5.73E-06	-5			
472	-66	-5.73E-06	-5			
473	-67	-5.74E-06	-5			
474	-68	-5.74E-06	-5			
475	-69	-5.74E-06	-5			
476	-70	-5.75E-06	-5			
477	-71	-5.75E-06	-5			
478	-72	-5.75E-06	-5			
479	-73	-5.76E-06	-5			
480	-74	-5.76E-06	-5			
481	-75	-5.76E-06	-5			
482	-76	-5.77E-06	-5			
483	-77	-5.77E-06	-5			
484	-78	-5.77E-06	-5			
485	-79	-5.77E-06	-5			
486	-80	-5.78E-06	-5			
487	0	1.40E-08	-6			
488	-1	-2.83E-07	-6			
489	-2	-5.60E-07	-6			
490	-3	-8.22E-07	-6			
491	-4	-1.07E-06	-6			
492	-5	-1.32E-06	-6			
493	-6	-1.55E-06	-6			
494	-7	-1.77E-06	-6			
495	-8	-1.99E-06	-6			
496	-9	-2.19E-06	-6			
497	-10	-2.39E-06	-6			
498	-11	-2.58E-06	-6			
499	-12	-2.77E-06	-6			
500	-13	-2.94E-06	-6			
501	-14	-3.11E-06	-6			
502	-15	-3.27E-06	-6			
503	-16	-3.43E-06	-6			
504	-17	-3.58E-06	-6			
505	-18	-3.72E-06	-6			
506	-19	-3.86E-06	-6			
507	-20	-3.99E-06	-6			
508	-21	-4.12E-06	-6			
509	-22	-4.24E-06	-6			
510	-23	-4.36E-06	-6			
511	-24	-4.47E-06	-6			
512	-25	-4.57E-06	-6			
513	-26	-4.67E-06	-6			
514	-27	-4.76E-06	-6			
515	-28	-4.85E-06	-6			
516	-29	-4.94E-06	-6			
517	-30	-5.02E-06	-6			
518	-31	-5.09E-06	-6			
519	-32	-5.16E-06	-6			
520	-33	-5.23E-06	-6			
521	-34	-5.29E-06	-6			
522	-35	-5.35E-06	-6			
523	-36	-5.41E-06	-6			
524	-37	-5.46E-06	-6			
525	-38	-5.51E-06	-6			
526	-39	-5.55E-06	-6			
527	-40	-5.60E-06	-6			
528	-41	-5.63E-06	-6			
529	-42	-5.67E-06	-6			
530	-43	-5.70E-06	-6			
531	-44	-5.74E-06	-6			
532	-45	-5.76E-06	-6			
533	-46	-5.79E-06	-6			
534	-47	-5.82E-06	-6			
535	-48	-5.84E-06	-6			
536	-49	-5.86E-06	-6			
537	-50	-5.88E-06	-6			
538	-51	-5.90E-06	-6			
539	-52	-5.91E-06	-6			
540	-53	-5.93E-06	-6			
541	-54	-5.94E-06	-6			
542	-55	-5.95E-06	-6			
543	-56	-5.97E-06	-6			
544	-57	-5.98E-06	-6			
545	-58	-5.99E-06	-6			
546	-59	-6.00E-06	-6			
547	-60	-6.00E-06	-6			
548	-61	-6.01E-06	-6			
549	-62	-6.02E-06	-6			
550	-63	-6.03E-06	-6			
551	-64	-6.03E-06	-6			
552	-65	-6.04E-06	-6			
553	-66	-6.04E-06	-6			
554	-67	-6.05E-06	-6			
555	-68	-6.05E-06	-6			
556	-69	-6.06E-06	-6			
557	-70	-6.06E-06	-6			
558	-71	-6.07E-06	-6			
559	-72	-6.07E-06	-6			
560	-73	-6.07E-06	-6			
561	-74	-6.08E-06	-6			
562	-75	-6.08E-06	-6			
563	-76	-6.08E-06	-6			
564	-77	-6.09E-06	-6			
565	-78	-6.09E-06	-6			
566	-79	-6.09E-06	-6			
567	-80	-6.09E-06	-6			
568	0	1.59E-08	-7			
569	-1	-2.91E-07	-7			
570	-2	-5.77E-07	-7			
571	-3	-8.48E-07	-7			
572	-4	-1.11E-06	-7			
573	-5	-1.36E-06	-7			
574	-6	-1.60E-06	-7			
575	-7	-1.83E-06	-7			
576	-8	-2.06E-06	-7			
577	-9	-2.27E-06	-7			
578	-10	-2.48E-06	-7			
579	-11	-2.68E-06	-7			
580	-12	-2.87E-06	-7			
581	-13	-3.05E-06	-7			
582	-14	-3.23E-06	-7			
583	-15	-3.40E-06	-7			
584	-16	-3.56E-06	-7			
585	-17	-3.72E-06	-7			
586	-18	-3.87E-06	-7			
587	-19	-4.01E-06	-7			
588	-20	-4.15E-06	-7			
589	-21	-4.28E-06	-7			
590	-22	-4.41E-06	-7			
591	-23	-4.53E-06	-7			
592	-24	-4.65E-06	-7			
593	-25	-4.76E-06	-7			
594	-26	-4.86E-06	-7			
595	-27	-4.96E-06	-7			
596	-28	-5.06E-06	-7			
597	-29	-5.15E-06	-7			
598	-30	-5.24E-06	-7			
599	-31	-5.32E-06	-7			
600	-32	-5.39E-06	-7			
601	-33	-5.47E-06	-7			
602	-34	-5.53E-06	-7			
603	-35	-5.60E-06	-7			
604	-36	-5.66E-06	-7			
605	-37	-5.71E-06	-7			
606	-38	-5.77E-06	-7			
607	-39	-5.82E-06	-7			
608	-40	-5.86E-06	-7			
609	-41	-5.91E-06	-7			
610	-42	-5.95E-06	-7			
611	-43	-5.98E-06	-7			
612	-44	-6.02E-06	-7			
613	-45	-6.05E-06	-7			
614	-46	-6.08E-06	-7			
615	-47	-6.11E-06	-7			
616	-48	-6.13E-06	-7			
617	-49	-6.15E-06	-7			
618	-50	-6.18E-06	-7			
619	-51	-6.20E-06	-7			
620	-52	-6.22E-06	-7			
621	-53	-6.23E-06	-7			
622	-54	-6.25E-06	-7			
623	-55	-6.26E-06	-7			
624	-56	-6.27E-06	-7			
625	-57	-6.29E-06	-7			
626	-58	-6.30E-06	-7			
627	-59	-6.31E-06	-7			
628	-60	-6.32E-06	-7			
629	-61	-6.33E-06	-7			
630	-62	-6.33E-06	-7			
631	-63	-6.34E-06	-7			
632	-64	-6.35E-06	-7			
633	-65	-6.35E-06	-7			
634	-66	-6.36E-06	-7			
635	-67	-6.37E-06	-7			
636	-68	-6.37E-06	-7			
637	-69	-6.38E-06	-7			
638	-70	-6.38E-06	-7			
639	-71	-6.39E-06	-7			
640	-72	-6.39E-06	-7			
641	-73	-6.39E-06	-7			
642	-74	-6.40E-06	-7			
643	-75	-6.40E-06	-7			
644	-76	-6.40E-06	-7			
645	-77	-6.41E-06	-7			
646	-78	-6.41E-06	-7			
647	-79	-6.41E-06	-7			
648	-80	-6.42E-06	-7			
649	0	1.74E-08	-8			
650	-1	-3.00E-07	-8			
651	-2	-5.94E-07	-8			
652	-3	-8.74E-07	-8			
653	-4	-1.14E-06	-8			
654	-5	-1.40E-06	-8			
655	-6	-1.65E-06	-8			
656	-7	-1.89E-06	-8			
657	-8	-2.12E-06	-8			
658	-9	-2.35E-06	-8			
659	-10	-2.56E-06	-8			
660	-11	-2.77E-06	-8			
661	-12	-2.96E-06	-8			
662	-13	-3.15E-06	-8			
663	-14	-3.34E-06	-8			
664	-15	-3.52E-06	-8			
665	-16	-3.69E-06	-8			
666	-17	-3.85E-06	-8			
667	-18	-4.01E-06	-8			
668	-19	-4.16E-06	-8			
669	-20	-4.31E-06	-8			
670	-21	-4.45E-06	-8			
671	-22	-4.58E-06	-8			
672	-23	-4.71E-06	-8			
673	-24	-4.83E-06	-8			
674	-25	-4.95E-06	-8			
675	-26	-5.06E-06	-8			
676	-27	-5.16E-06	-8			
677	-28	-5.27E-06	-8			
678	-29	-5.36E-06	-8			
679	-30	-5.45E-06	-8			
680	-31	-5.54E-06	-8			
681	-32	-5.62E-06	-8			
682	-33	-5.70E-06	-8			
683	-34	-5.77E-06	-8			
684	-35	-5.84E-06	-8			
685	-36	-5.91E-06	-8			
686	-37	-5.97E-06	-8			
687	-38	-6.03E-06	-8			
688	-39	-6.08E-06	-8			
689	-40	-6.13E-06	-8			
690	-41	-6.18E-06	-8			
691	-42	-6.22E-06	-8			
692	-43	-6.26E-06	-8			
693	-44	-6.30E-06	-8			
694	-45	-6.33E-06	-8			
695	-46	-6.37E-06	-8			
696	-47	-6.40E-06	-8			
697	-48	-6.43E-06	-8			
698	-49	-6.45E-06	-8			
699	-50	-6.48E-06	-8			
700	-51	-6.50E-06	-8			
701	-52	-6.52E-06	-8			
702	-53	-6.54E-06	-8			
703	-54	-6.55E-06	-8			
704	-55	-6.57E-06	-8			
705	-56	-6.59E-06	-8			
706	-57	-6.60E-06	-8			
707	-58	-6.61E-06	-8			
708	-59	-6.62E-06	-8			
709	-60	-6.63E-06	-8			
710	-61	-6.64E-06	-8			
711	-62	-6.65E-06	-8			
712	-63	-6.66E-06	-8			
713	-64	-6.67E-06	-8			
714	-65	-6.68E-06	-8			
715	-66	-6.68E-06	-8			
716	-67	-6.69E-06	-8			
717	-68	-6.70E-06	-8			
718	-69	-6.70E-06	-8			
719	-70	-6.71E-06	-8			
720	-71	-6.71E-06	-8			
721	-72	-6.72E-06	-8			
722	-73	-6.72E-06	-8			
723	-74	-6.73E-06	-8			
724	-75	-6.73E-06	-8			
725	-76	-6.73E-06	-8			
726	-77	-6.74E-06	-8			
727	-78	-6.74E-06	-8			
728	-79	-6.74E-06	-8			
729	-80	-6.75E-06	-8			
730	0	1.89E-08	-9			
731	-1	-3.08E-07	-9			
732	-2	-6.11E-07	-9			
733	-3	-9.00E-07	-9			
734	-4	-1.18E-06	-9			
735	-5	-1.45E-06	-9			
736	-6	-1.70E-06	-9			
737	-7	-1.95E-06	-9			
738	-8	-2.19E-06	-9			
739	-9	-2.42E-06	-9			
740	-10	-2.64E-06	-9			
741	-11	-2.86E-06	-9			
742	-12	-3.06E-06	-9			
743	-13	-3.26E-06	-9			
744	-14	-3.45E-06	-9			
745	-15	-3.64E-06	-9			
746	-16	-3.82E-06	-9			
747	-17	-3.99E-06	-9			
748	-18	-4.15E-06	-9			
749	-19	-4.31E-06	-9			
750	-20	-4.46E-06	-9			
751	-21	-4.61E-06	-9			
752	-22	-4.75E-06	-9			
753	-23	-4.88E-06	-9			
754	-24	-5.01E-06	-9			
755	-25	-5.14E-06	-9			
756	-26	-5.26E-06	-9			
757	-27	-5.37E-06	-9			
758	-28	-5.48E-06	-9			
759	-29	-5.58E-06	-9			
760	-30	-5.67E-06	-9			
761	-31	-5.77E-06	-9			
762	-32	-5.86E-06	-9			
763	-33	-5.94E-06	-9			
764	-34	-6.02E-06	-9			
765	-35	-6.09E-06	-9			
766	-36	-6.16E-06	-9			
767	-37	-6.23E-06	-9			
768	-38	-6.29E-06	-9			
769	-39	-6.35E-06	-9			
770	-40	-6.40E-06	-9			
771	-41	-6.45E-06	-9			
772	-42	-6.50E-06	-9			
773	-43	-6.54E-06	-9			
774	-44	-6.59E-06	-9			
775	-45	-6.62E-06	-9			
776	-46	-6.66E-06	-9			
777	-47	-6.69E-06	-9			
778	-48	-6.73E-06	-9			
779	-49	-6.75E-06	-9			
780	-50	-6.78E-06	-9			
781	-51	-6.81E-06	-9			
782	-52	-6.83E-06	-9			
783	-53	-6.85E-06	-9			
784	-54	-6.87E-06	-9			
785	-55	-6.89E-06	-9			
786	-56	-6.90E-06	-9			
787	-57	-6.92E-06	-9			
788	-58	-6.93E-06	-9			
789	-59	-6.95E-06	-9			
790	-60	-6.96E-06	-9			
791	-61	-6.97E-06	-9			
792	-62	-6.98E-06	-9			
793	-63	-6.99E-06	-9			
794	-64	-7.00E-06	-9			
795	-65	-7.01E-06	-9			
796	-66	-7.01E-06	-9			
797	-67	-7.02E-06	-9			
798	-68	-7.03E-06	-9			
799	-69	-7.03E-06	-9			
800	-70	-7.04E-06	-9			
801	-71	-7.04E-06	-9			
802	-72	-7.05E-06	-9			
803	-73	-7.05E-06	-9			
804	-74	-7.06E-06	-9			
805	-75	-7.06E-06	-9			
806	-76	-7.07E-06	-9			
807	-77	-7.07E-06	-9			
808	-78	-7.07E-06	-9			
809	-79	-7.08E-06	-9			
810	-80	-7.08E-06	-9			
811	0	2.06E-08	-10			
812	-1	-3.16E-07	-10			
813	-2	-6.28E-07	-10			
814	-3	-9.25E-07	-10			
815	-4	-1.21E-06	-10			
816	-5	-1.49E-06	-10			
817	-6	-1.75E-06	-10			
818	-7	-2.01E-06	-10			
819	-8	-2.26E-06	-10			
820	-9	-2.49E-06	-10			
821	-10	-2.72E-06	-10			
822	-11	-2.95E-06	-10			
823	-12	-3.16E-06	-10			
824	-13	-3.37E-06	-10			
825	-14	-3.56E-06	-10			
