FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VDS
 V A V
3922 -33 -2.63445E-05 -33
3923 -34 -2.68526E-05 -34
3924 -35 -2.73469E-05 -35
3925 -36 -2.78237E-05 -36
3926 -37 -2.82857E-05 -37
3927 -38 -2.87314E-05 -38
3928 -39 -2.91639E-05 -39
3929 -40 -2.95797E-05 -40
3930 -41 -2.99815E-05 -41
3931 -42 -3.03657E-05 -42
3932 -43 -3.07346E-05 -43
3933 -44 -3.10897E-05 -44
3934 -45 -3.14317E-05 -45
3935 -46 -3.17557E-05 -46
3936 -47 -3.20683E-05 -47
3937 -48 -3.23685E-05 -48
3938 -49 -3.26532E-05 -49
3939 -50 -3.29238E-05 -50
3940 -51 -3.31808E-05 -51
3941 -52 -3.34299E-05 -52
3942 -53 -3.3663E-05 -53
3943 -54 -3.38884E-05 -54
3944 -55 -3.40998E-05 -55
3945 -56 -3.42988E-05 -56
3946 -57 -3.44897E-05 -57
3947 -58 -3.46682E-05 -58
3948 -59 -3.4835E-05 -59
3949 -60 -3.49974E-05 -60
3950 -61 -3.51461E-05 -61
3951 -62 -3.5288E-05 -62
3952 -63 -3.54251E-05 -63
3953 -64 -3.55482E-05 -64
3954 -65 -3.56649E-05 -65
3955 -66 -3.57779E-05 -66
3956 -67 -3.58817E-05 -67
3957 -68 -3.59783E-05 -68
3958 -69 -3.60668E-05 -69
3959 -70 -3.61515E-05 -70
3960 -71 -3.62324E-05 -71
3961 -72 -3.63073E-05 -72
3962 -73 -3.6375E-05 -73
3963 -74 -3.64417E-05 -74
3964 -75 -3.64998E-05 -75
3965 -76 -3.65573E-05 -76
3966 -77 -3.66105E-05 -77
3967 -78 -3.66584E-05 -78
3968 -79 -3.67047E-05 -79
3969 -80 -3.67495E-05 -80
3970 0 4.26736E-08 0
3971 -1 -1.05434E-06 -1
3972 -2 -2.12826E-06 -2
3973 -3 -3.19306E-06 -3
3974 -4 -4.24173E-06 -4
3975 -5 -5.27815E-06 -5
3976 -6 -6.2929E-06 -6
3977 -7 -7.29436E-06 -7
3978 -8 -8.25857E-06 -8
3979 -9 -9.21361E-06 -9
3980 -10 -1.01453E-05 -10
3981 -11 -1.10728E-05 -11
3982 -12 -1.19792E-05 -12
3983 -13 -1.28629E-05 -13
3984 -14 -1.3732E-05 -14
3985 -15 -1.45804E-05 -15
3986 -16 -1.54149E-05 -16
3987 -17 -1.62275E-05 -17
3988 -18 -1.70264E-05 -18
3989 -19 -1.78029E-05 -19
3990 -20 -1.85673E-05 -20
3991 -21 -1.93124E-05 -21
3992 -22 -2.0041E-05 -22
3993 -23 -2.07518E-05 -23
3994 -24 -2.14472E-05 -24
3995 -25 -2.21236E-05 -25
3996 -26 -2.27842E-05 -26
3997 -27 -2.34275E-05 -27
3998 -28 -2.40532E-05 -28
3999 -29 -2.4661E-05 -29
4000 -30 -2.52536E-05 -30
4001 -31 -2.58282E-05 -31
4002 -32 -2.63914E-05 -32
4003 -33 -2.69379E-05 -33
4004 -34 -2.74631E-05 -34
4005 -35 -2.79742E-05 -35
4006 -36 -2.84711E-05 -36
4007 -37 -2.89491E-05 -37
4008 -38 -2.94098E-05 -38
4009 -39 -2.98559E-05 -39
4010 -40 -3.0284E-05 -40
4011 -41 -3.07033E-05 -41
4012 -42 -3.11048E-05 -42
4013 -43 -3.14899E-05 -43
4014 -44 -3.18593E-05 -44
4015 -45 -3.22132E-05 -45
4016 -46 -3.25585E-05 -46
4017 -47 -3.28832E-05 -47
4018 -48 -3.3199E-05 -48
4019 -49 -3.3492E-05 -49
4020 -50 -3.37817E-05 -50
4021 -51 -3.40568E-05 -51
4022 -52 -3.43141E-05 -52
4023 -53 -3.45615E-05 -53
4024 -54 -3.47947E-05 -54
4025 -55 -3.50171E-05 -55
4026 -56 -3.5229E-05 -56
4027 -57 -3.54333E-05 -57
4028 -58 -3.56218E-05 -58
4029 -59 -3.58022E-05 -59
4030 -60 -3.59722E-05 -60
4031 -61 -3.61311E-05 -61
4032 -62 -3.62814E-05 -62
4033 -63 -3.64247E-05 -63
4034 -64 -3.65587E-05 -64
4035 -65 -3.66829E-05 -65
4036 -66 -3.68016E-05 -66
4037 -67 -3.69117E-05 -67
4038 -68 -3.70158E-05 -68
4039 -69 -3.71133E-05 -69
4040 -70 -3.7203E-05 -70
4041 -71 -3.72897E-05 -71
4042 -72 -3.73687E-05 -72
4043 -73 -3.74437E-05 -73
4044 -74 -3.75097E-05 -74
4045 -75 -3.75791E-05 -75
4046 -76 -3.76393E-05 -76
4047 -77 -3.76968E-05 -77
4048 -78 -3.77532E-05 -78
4049 -79 -3.78019E-05 -79
4050 -80 -3.78493E-05 -80
4051 0 4.33751E-08 0
4052 -1 -1.06941E-06 -1
4053 -2 -2.16029E-06 -2
4054 -3 -3.24324E-06 -3
4055 -4 -4.3096E-06 -4
4056 -5 -5.3647E-06 -5
4057 -6 -6.39903E-06 -6
4058 -7 -7.41972E-06 -7
4059 -8 -8.40228E-06 -8
4060 -9 -9.37476E-06 -9
4061 -10 -1.03252E-05 -10
4062 -11 -1.12722E-05 -11
4063 -12 -1.21958E-05 -12
4064 -13 -1.30993E-05 -13
4065 -14 -1.39862E-05 -14
4066 -15 -1.48523E-05 -15
4067 -16 -1.57042E-05 -16
4068 -17 -1.65356E-05 -17
4069 -18 -1.7352E-05 -18
4070 -19 -1.81479E-05 -19
4071 -20 -1.89313E-05 -20
4072 -21 -1.96937E-05 -21
4073 -22 -2.04381E-05 -22
4074 -23 -2.11677E-05 -23
4075 -24 -2.1881E-05 -24
4076 -25 -2.25743E-05 -25
4077 -26 -2.32542E-05 -26
4078 -27 -2.39143E-05 -27
4079 -28 -2.45599E-05 -28
4080 -29 -2.51857E-05 -29
4081 -30 -2.57982E-05 -30
4082 -31 -2.6393E-05 -31
4083 -32 -2.69678E-05 -32
4084 -33 -2.75312E-05 -33
4085 -34 -2.80731E-05 -34
4086 -35 -2.85997E-05 -35
4087 -36 -2.91074E-05 -36
4088 -37 -2.96052E-05 -37
4089 -38 -3.0084E-05 -38
4090 -39 -3.05471E-05 -39
4091 -40 -3.09931E-05 -40
4092 -41 -3.14253E-05 -41
4093 -42 -3.18401E-05 -42
4094 -43 -3.22413E-05 -43
4095 -44 -3.26262E-05 -44
4096 -45 -3.29999E-05 -45
4097 -46 -3.33539E-05 -46
4098 -47 -3.3698E-05 -47
4099 -48 -3.40226E-05 -48
4100 -49 -3.43344E-05 -49
4101 -50 -3.46369E-05 -50
4102 -51 -3.49231E-05 -51
4103 -52 -3.51976E-05 -52
4104 -53 -3.54556E-05 -53
4105 -54 -3.57056E-05 -54
4106 -55 -3.59405E-05 -55
4107 -56 -3.61616E-05 -56
4108 -57 -3.63746E-05 -57
4109 -58 -3.65763E-05 -58
4110 -59 -3.67627E-05 -59
4111 -60 -3.69431E-05 -60
4112 -61 -3.71123E-05 -61
4113 -62 -3.72733E-05 -62
4114 -63 -3.74233E-05 -63
4115 -64 -3.75665E-05 -64
4116 -65 -3.77024E-05 -65
4117 -66 -3.78236E-05 -66
4118 -67 -3.79412E-05 -67
4119 -68 -3.80557E-05 -68
4120 -69 -3.81555E-05 -69
4121 -70 -3.82552E-05 -70
4122 -71 -3.83453E-05 -71
4123 -72 -3.84349E-05 -72
4124 -73 -3.85151E-05 -73
4125 -74 -3.85881E-05 -74
4126 -75 -3.86567E-05 -75
4127 -76 -3.87202E-05 -76
4128 -77 -3.87803E-05 -77
4129 -78 -3.88405E-05 -78
4130 -79 -3.88948E-05 -79
4131 -80 -3.89464E-05 -80
4132 0 4.42856E-08 0
4133 -1 -1.08459E-06 -1
4134 -2 -2.1931E-06 -2
4135 -3 -3.2948E-06 -3
4136 -4 -4.37958E-06 -4
4137 -5 -5.45357E-06 -5
4138 -6 -6.50681E-06 -6
4139 -7 -7.54535E-06 -7
4140 -8 -8.54653E-06 -8
4141 -9 -9.53842E-06 -9
4142 -10 -1.05076E-05 -10
4143 -11 -1.14742E-05 -11
4144 -12 -1.24156E-05 -12
4145 -13 -1.3335E-05 -13
4146 -14 -1.42417E-05 -14
4147 -15 -1.51252E-05 -15
4148 -16 -1.59963E-05 -16
4149 -17 -1.68477E-05 -17
4150 -18 -1.76816E-05 -18
4151 -19 -1.84956E-05 -19
4152 -20 -1.92959E-05 -20
4153 -21 -2.00744E-05 -21
4154 -22 -2.08403E-05 -22
4155 -23 -2.15873E-05 -23
4156 -24 -2.23165E-05 -24
4157 -25 -2.30276E-05 -25
4158 -26 -2.3724E-05 -26
4159 -27 -2.44031E-05 -27
4160 -28 -2.50659E-05 -28
4161 -29 -2.57088E-05 -29
4162 -30 -2.63394E-05 -30
4163 -31 -2.69474E-05 -31
4164 -32 -2.75403E-05 -32
4165 -33 -2.81176E-05 -33
4166 -34 -2.86779E-05 -34
4167 -35 -2.92249E-05 -35
4168 -36 -2.97512E-05 -36
4169 -37 -3.02647E-05 -37
4170 -38 -3.07575E-05 -38
4171 -39 -3.12382E-05 -39
4172 -40 -3.17027E-05 -40
4173 -41 -3.21509E-05 -41
4174 -42 -3.25835E-05 -42
4175 -43 -3.29986E-05 -43
4176 -44 -3.33991E-05 -44
4177 -45 -3.37812E-05 -45
4178 -46 -3.41561E-05 -46
4179 -47 -3.45099E-05 -47
4180 -48 -3.48518E-05 -48
4181 -49 -3.51762E-05 -49
4182 -50 -3.54925E-05 -50
4183 -51 -3.57898E-05 -51
4184 -52 -3.60783E-05 -52
4185 -53 -3.63453E-05 -53
4186 -54 -3.66104E-05 -54
4187 -55 -3.68561E-05 -55
4188 -56 -3.70902E-05 -56
4189 -57 -3.73142E-05 -57
4190 -58 -3.75252E-05 -58
4191 -59 -3.77268E-05 -59
4192 -60 -3.79151E-05 -60
4193 -61 -3.80937E-05 -61
4194 -62 -3.82627E-05 -62
4195 -63 -3.84245E-05 -63
4196 -64 -3.85767E-05 -64
4197 -65 -3.87183E-05 -65
4198 -66 -3.88512E-05 -66
4199 -67 -3.89775E-05 -67
4200 -68 -3.90927E-05 -68
4201 -69 -3.92093E-05 -69
4202 -70 -3.93153E-05 -70
4203 -71 -3.94098E-05 -71
4204 -72 -3.95021E-05 -72
4205 -73 -3.95859E-05 -73
4206 -74 -3.96666E-05 -74
4207 -75 -3.97426E-05 -75
4208 -76 -3.98122E-05 -76
4209 -77 -3.98806E-05 -77
4210 -78 -3.99433E-05 -78
4211 -79 -3.99985E-05 -79
4212 -80 -4.00536E-05 -80
4213 0 4.51725E-08 0
4214 -1 -1.10003E-06 -1
4215 -2 -2.22572E-06 -2
4216 -3 -3.3451E-06 -3
4217 -4 -4.44832E-06 -4
4218 -5 -5.54091E-06 -5
4219 -6 -6.61205E-06 -6
4220 -7 -7.66887E-06 -7
4221 -8 -8.68939E-06 -8
4222 -9 -9.69832E-06 -9
4223 -10 -1.06863E-05 -10
4224 -11 -1.1669E-05 -11
4225 -12 -1.26301E-05 -12
4226 -13 -1.35685E-05 -13
4227 -14 -1.4493E-05 -14
4228 -15 -1.53947E-05 -15
4229 -16 -1.62835E-05 -16
4230 -17 -1.7151E-05 -17
4231 -18 -1.80052E-05 -18
4232 -19 -1.88373E-05 -19
4233 -20 -1.96554E-05 -20
4234 -21 -2.04523E-05 -21
4235 -22 -2.12345E-05 -22
4236 -23 -2.19998E-05 -23
4237 -24 -2.27508E-05 -24
4238 -25 -2.34784E-05 -25
4239 -26 -2.4194E-05 -26
4240 -27 -2.48865E-05 -27
4241 -28 -2.55632E-05 -28
4242 -29 -2.62269E-05 -29
4243 -30 -2.68705E-05 -30
4244 -31 -2.74992E-05 -31
4245 -32 -2.81094E-05 -32
4246 -33 -2.87058E-05 -33
4247 -34 -2.92833E-05 -34
4248 -35 -2.98495E-05 -35
4249 -36 -3.03919E-05 -36
4250 -37 -3.09224E-05 -37
4251 -38 -3.14342E-05 -38
4252 -39 -3.19281E-05 -39
4253 -40 -3.24087E-05 -40
4254 -41 -3.28691E-05 -41
4255 -42 -3.3318E-05 -42
4256 -43 -3.3752E-05 -43
4257 -44 -3.41684E-05 -44
4258 -45 -3.45652E-05 -45
4259 -46 -3.49499E-05 -46
4260 -47 -3.53181E-05 -47
4261 -48 -3.56748E-05 -48
4262 -49 -3.60176E-05 -49
4263 -50 -3.63469E-05 -50
4264 -51 -3.66554E-05 -51
4265 -52 -3.6956E-05 -52
4266 -53 -3.72448E-05 -53
4267 -54 -3.75176E-05 -54
4268 -55 -3.77726E-05 -55
4269 -56 -3.80233E-05 -56
4270 -57 -3.82613E-05 -57
4271 -58 -3.84825E-05 -58
4272 -59 -3.86939E-05 -59
4273 -60 -3.88956E-05 -60
4274 -61 -3.90847E-05 -61
4275 -62 -3.92632E-05 -62
4276 -63 -3.94342E-05 -63
4277 -64 -3.95916E-05 -64
4278 -65 -3.97477E-05 -65
4279 -66 -3.98888E-05 -66
4280 -67 -4.00214E-05 -67
4281 -68 -4.01498E-05 -68
4282 -69 -4.0269E-05 -69
4283 -70 -4.03775E-05 -70
4284 -71 -4.04816E-05 -71
4285 -72 -4.05822E-05 -72
4286 -73 -4.06711E-05 -73
4287 -74 -4.07568E-05 -74
4288 -75 -4.08381E-05 -75
4289 -76 -4.09177E-05 -76
4290 -77 -4.09875E-05 -77
4291 -78 -4.10519E-05 -78
4292 -79 -4.1116E-05 -79
4293 -80 -4.11746E-05 -80
4294 0 4.60458E-08 0
4295 -1 -1.11535E-06 -1
4296 -2 -2.25772E-06 -2
4297 -3 -3.3952E-06 -3
4298 -4 -4.5164E-06 -4
4299 -5 -5.62643E-06 -5
4300 -6 -6.71685E-06 -6
4301 -7 -7.79205E-06 -7
4302 -8 -8.82971E-06 -8
4303 -9 -9.85923E-06 -9
4304 -10 -1.0864E-05 -10
4305 -11 -1.18654E-05 -11
4306 -12 -1.28453E-05 -12
4307 -13 -1.38011E-05 -13
4308 -14 -1.47441E-05 -14
4309 -15 -1.56644E-05 -15
4310 -16 -1.65717E-05 -16
4311 -17 -1.74572E-05 -17
4312 -18 -1.83288E-05 -18
4313 -19 -1.91778E-05 -19
4314 -20 -2.00149E-05 -20
4315 -21 -2.08303E-05 -21
4316 -22 -2.16337E-05 -22
4317 -23 -2.24137E-05 -23
4318 -24 -2.31799E-05 -24
4319 -25 -2.39253E-05 -25
4320 -26 -2.46587E-05 -26
4321 -27 -2.53705E-05 -27
4322 -28 -2.60673E-05 -28
4323 -29 -2.67444E-05 -29
4324 -30 -2.74079E-05 -30
4325 -31 -2.80528E-05 -31
4326 -32 -2.86861E-05 -32
4327 -33 -2.9301E-05 -33
4328 -34 -2.98897E-05 -34
4329 -35 -3.04709E-05 -35
4330 -36 -3.10312E-05 -36
4331 -37 -3.15803E-05 -37
4332 -38 -3.2106E-05 -38
4333 -39 -3.26201E-05 -39
4334 -40 -3.31154E-05 -40
4335 -41 -3.3593E-05 -41
4336 -42 -3.40599E-05 -42
4337 -43 -3.45053E-05 -43
4338 -44 -3.49321E-05 -44
4339 -45 -3.5349E-05 -45
4340 -46 -3.57502E-05 -46
4341 -47 -3.61333E-05 -47
4342 -48 -3.65052E-05 -48
4343 -49 -3.6863E-05 -49
4344 -50 -3.72043E-05 -50
4345 -51 -3.75303E-05 -51
4346 -52 -3.78427E-05 -52
4347 -53 -3.81426E-05 -53
4348 -54 -3.84276E-05 -54
4349 -55 -3.87001E-05 -55
4350 -56 -3.89573E-05 -56
4351 -57 -3.92031E-05 -57
4352 -58 -3.94395E-05 -58
4353 -59 -3.96651E-05 -59
4354 -60 -3.98776E-05 -60
4355 -61 -4.00771E-05 -61
4356 -62 -4.02663E-05 -62
4357 -63 -4.04454E-05 -63
4358 -64 -4.0617E-05 -64
4359 -65 -4.07779E-05 -65
4360 -66 -4.09278E-05 -66
4361 -67 -4.10715E-05 -67
4362 -68 -4.12075E-05 -68
4363 -69 -4.13314E-05 -69
4364 -70 -4.14537E-05 -70
4365 -71 -4.15645E-05 -71
4366 -72 -4.16721E-05 -72
4367 -73 -4.17683E-05 -73
4368 -74 -4.18584E-05 -74
4369 -75 -4.19458E-05 -75
4370 -76 -4.20287E-05 -76
4371 -77 -4.21052E-05 -77
4372 -78 -4.2176E-05 -78
4373 -79 -4.2248E-05 -79
4374 -80 -4.23099E-05 -80
4375 0 4.70843E-08 0
4376 -1 -1.13005E-06 -1
4377 -2 -2.28972E-06 -2
4378 -3 -3.44484E-06 -3
4379 -4 -4.58415E-06 -4
4380 -5 -5.71372E-06 -5
4381 -6 -6.82225E-06 -6
4382 -7 -7.91615E-06 -7
4383 -8 -8.97286E-06 -8
4384 -9 -1.00226E-05 -9
4385 -10 -1.10593E-05 -10
4386 -11 -1.20783E-05 -11
4387 -12 -1.30759E-05 -12
4388 -13 -1.40512E-05 -13
4389 -14 -1.50141E-05 -14
4390 -15 -1.5955E-05 -15
4391 -16 -1.68799E-05 -16
4392 -17 -1.77838E-05 -17
4393 -18 -1.86744E-05 -18
4394 -19 -1.95428E-05 -19
4395 -20 -2.03965E-05 -20
4396 -21 -2.12311E-05 -21
4397 -22 -2.20484E-05 -22
4398 -23 -2.28484E-05 -23
4399 -24 -2.36312E-05 -24
4400 -25 -2.43953E-05 -25
4401 -26 -2.51467E-05 -26
4402 -27 -2.58767E-05 -27
4403 -28 -2.65938E-05 -28
4404 -29 -2.729E-05 -29
4405 -30 -2.79708E-05 -30
4406 -31 -2.86318E-05 -31
4407 -32 -2.92782E-05 -32
4408 -33 -2.99108E-05 -33
4409 -34 -3.05201E-05 -34
4410 -35 -3.11134E-05 -35
4411 -36 -3.16888E-05 -36
4412 -37 -3.22519E-05 -37
4413 -38 -3.27986E-05 -38
4414 -39 -3.33264E-05 -39
4415 -40 -3.38371E-05 -40
4416 -41 -3.43336E-05 -41
4417 -42 -3.48133E-05 -42
4418 -43 -3.52766E-05 -43
4419 -44 -3.57243E-05 -44
4420 -45 -3.61551E-05 -45
4421 -46 -3.65761E-05 -46
4422 -47 -3.69741E-05 -47
4423 -48 -3.73606E-05 -48
4424 -49 -3.77277E-05 -49
4425 -50 -3.80864E-05 -50
4426 -51 -3.84257E-05 -51
4427 -52 -3.87515E-05 -52
4428 -53 -3.90657E-05 -53
4429 -54 -3.93646E-05 -54
4430 -55 -3.96469E-05 -55
4431 -56 -3.99217E-05 -56
4432 -57 -4.01832E-05 -57
4433 -58 -4.04277E-05 -58
4434 -59 -4.06654E-05 -59
4435 -60 -4.08885E-05 -60
4436 -61 -4.10989E-05 -61
4437 -62 -4.12997E-05 -62
4438 -63 -4.14866E-05 -63
4439 -64 -4.16682E-05 -64
4440 -65 -4.1834E-05 -65
4441 -66 -4.19959E-05 -66
4442 -67 -4.21487E-05 -67
4443 -68 -4.22924E-05 -68
4444 -69 -4.24251E-05 -69
4445 -70 -4.25505E-05 -70
4446 -71 -4.26724E-05 -71
4447 -72 -4.27812E-05 -72
4448 -73 -4.28865E-05 -73
4449 -74 -4.29823E-05 -74
4450 -75 -4.30755E-05 -75
4451 -76 -4.31652E-05 -76
4452 -77 -4.32443E-05 -77
4453 -78 -4.33237E-05 -78
4454 -79 -4.3393E-05 -79
4455 -80 -4.34569E-05 -80
4456 0 4.81616E-08 0
4457 -1 -1.14535E-06 -1
4458 -2 -2.32252E-06 -2
4459 -3 -3.496E-06 -3
4460 -4 -4.65464E-06 -4
4461 -5 -5.80205E-06 -5
4462 -6 -6.92855E-06 -6
4463 -7 -8.0421E-06 -7
4464 -8 -9.11861E-06 -8
4465 -9 -1.0186E-05 -9
4466 -10 -1.12416E-05 -10
4467 -11 -1.22779E-05 -11
4468 -12 -1.32944E-05 -12
4469 -13 -1.42911E-05 -13
4470 -14 -1.52714E-05 -14
4471 -15 -1.6229E-05 -15
4472 -16 -1.7172E-05 -16
4473 -17 -1.80947E-05 -17
4474 -18 -1.90044E-05 -18
4475 -19 -1.98933E-05 -19
4476 -20 -2.07631E-05 -20
4477 -21 -2.1615E-05 -21
4478 -22 -2.24527E-05 -22
4479 -23 -2.32682E-05 -23
4480 -24 -2.4072E-05 -24
4481 -25 -2.4854E-05 -25
4482 -26 -2.5623E-05 -26
4483 -27 -2.6376E-05 -27
4484 -28 -2.71036E-05 -28
4485 -29 -2.78147E-05 -29
4486 -30 -2.85154E-05 -30
4487 -31 -2.91949E-05 -31
4488 -32 -2.98581E-05 -32
4489 -33 -3.05027E-05 -33
4490 -34 -3.11313E-05 -34
4491 -35 -3.17436E-05 -35
4492 -36 -3.23393E-05 -36
4493 -37 -3.29187E-05 -37
4494 -38 -3.34794E-05 -38
4495 -39 -3.4028E-05 -39
4496 -40 -3.45577E-05 -40
4497 -41 -3.50701E-05 -41
4498 -42 -3.55651E-05 -42
4499 -43 -3.60429E-05 -43
4500 -44 -3.65075E-05 -44
4501 -45 -3.69535E-05 -45
4502 -46 -3.73822E-05 -46
4503 -47 -3.77962E-05 -47
4504 -48 -3.82002E-05 -48
4505 -49 -3.85846E-05 -49
4506 -50 -3.89537E-05 -50
4507 -51 -3.93095E-05 -51
4508 -52 -3.96519E-05 -52
4509 -53 -3.99744E-05 -53
4510 -54 -4.0289E-05 -54
4511 -55 -4.05888E-05 -55
4512 -56 -4.08707E-05 -56
4513 -57 -4.11405E-05 -57
4514 -58 -4.14E-05 -58
4515 -59 -4.1645E-05 -59
4516 -60 -4.18806E-05 -60
4517 -61 -4.21009E-05 -61
4518 -62 -4.23139E-05 -62
4519 -63 -4.25135E-05 -63
4520 -64 -4.27015E-05 -64
4521 -65 -4.2878E-05 -65
4522 -66 -4.30522E-05 -66
4523 -67 -4.32127E-05 -67
4524 -68 -4.33587E-05 -68
4525 -69 -4.34978E-05 -69
4526 -70 -4.36361E-05 -70
4527 -71 -4.37674E-05 -71
4528 -72 -4.38822E-05 -72
4529 -73 -4.39968E-05 -73
4530 -74 -4.41006E-05 -74
4531 -75 -4.41967E-05 -75
4532 -76 -4.42864E-05 -76
4533 -77 -4.43805E-05 -77
4534 -78 -4.44583E-05 -78
4535 -79 -4.45353E-05 -79
4536 -80 -4.46074E-05 -80
4537 0 4.96782E-08 0
4538 -1 -1.16051E-06 -1
4539 -2 -2.3543E-06 -2
4540 -3 -3.54584E-06 -3
4541 -4 -4.72239E-06 -4
4542 -5 -5.88918E-06 -5
4543 -6 -7.03462E-06 -6
4544 -7 -8.16757E-06 -7
4545 -8 -9.26264E-06 -8
4546 -9 -1.03497E-05 -9
4547 -10 -1.14234E-05 -10
4548 -11 -1.24774E-05 -11
4549 -12 -1.35132E-05 -12
4550 -13 -1.4527E-05 -13
4551 -14 -1.55259E-05 -14
4552 -15 -1.65031E-05 -15
4553 -16 -1.74653E-05 -16
4554 -17 -1.84058E-05 -17
4555 -18 -1.93328E-05 -18
4556 -19 -2.0238E-05 -19
4557 -20 -2.11289E-05 -20
4558 -21 -2.2E-05 -21
4559 -22 -2.28555E-05 -22
4560 -23 -2.3689E-05 -23
4561 -24 -2.45074E-05 -24
4562 -25 -2.53077E-05 -25
4563 -26 -2.60951E-05 -26
4564 -27 -2.68608E-05 -27
4565 -28 -2.76152E-05 -28
4566 -29 -2.83444E-05 -29
4567 -30 -2.90591E-05 -30
4568 -31 -2.97552E-05 -31
4569 -32 -3.04355E-05 -32
4570 -33 -3.10997E-05 -33
4571 -34 -3.17447E-05 -34
4572 -35 -3.2376E-05 -35
4573 -36 -3.29874E-05 -36
4574 -37 -3.35801E-05 -37
4575 -38 -3.41602E-05 -38
4576 -39 -3.4722E-05 -39
4577 -40 -3.52657E-05 -40
4578 -41 -3.57974E-05 -41
4579 -42 -3.63118E-05 -42
4580 -43 -3.68065E-05 -43
4581 -44 -3.72849E-05 -44
4582 -45 -3.77472E-05 -45
4583 -46 -3.81898E-05 -46
4584 -47 -3.86201E-05 -47
4585 -48 -3.9037E-05 -48
4586 -49 -3.94334E-05 -49
4587 -50 -3.98197E-05 -50
4588 -51 -4.01875E-05 -51
4589 -52 -4.05432E-05 -52
4590 -53 -4.08856E-05 -53
4591 -54 -4.12093E-05 -54
4592 -55 -4.15207E-05 -55
4593 -56 -4.18201E-05 -56
4594 -57 -4.21066E-05 -57
4595 -58 -4.23776E-05 -58
4596 -59 -4.26369E-05 -59
4597 -60 -4.28826E-05 -60
4598 -61 -4.31115E-05 -61
4599 -62 -4.33373E-05 -62
4600 -63 -4.35455E-05 -63
4601 -64 -4.3751E-05 -64
4602 -65 -4.3941E-05 -65
4603 -66 -4.41216E-05 -66
4604 -67 -4.42885E-05 -67
4605 -68 -4.44453E-05 -68
4606 -69 -4.45952E-05 -69
4607 -70 -4.47408E-05 -70
4608 -71 -4.48773E-05 -71
4609 -72 -4.5004E-05 -72
4610 -73 -4.51224E-05 -73
4611 -74 -4.52369E-05 -74
4612 -75 -4.53401E-05 -75
4613 -76 -4.54307E-05 -76
4614 -77 -4.55274E-05 -77
4615 -78 -4.56166E-05 -78
4616 -79 -4.56948E-05 -79
4617 -80 -4.57703E-05 -80
4618 0 5.04069E-08 0
4619 -1 -1.17539E-06 -1
4620 -2 -2.38624E-06 -2
4621 -3 -3.59543E-06 -3
4622 -4 -4.79087E-06 -4
4623 -5 -5.97672E-06 -5
4624 -6 -7.14179E-06 -6
4625 -7 -8.27484E-06 -7
4626 -8 -9.39362E-06 -8
4627 -9 -1.04966E-05 -9
4628 -10 -1.15896E-05 -10
4629 -11 -1.26617E-05 -11
4630 -12 -1.37159E-05 -12
4631 -13 -1.47469E-05 -13
4632 -14 -1.57635E-05 -14
4633 -15 -1.67583E-05 -15
4634 -16 -1.77396E-05 -16
4635 -17 -1.86967E-05 -17
4636 -18 -1.96422E-05 -18
4637 -19 -2.05677E-05 -19
4638 -20 -2.14754E-05 -20
4639 -21 -2.23619E-05 -21
4640 -22 -2.32327E-05 -22
4641 -23 -2.40869E-05 -23
4642 -24 -2.49258E-05 -24
4643 -25 -2.57453E-05 -25
4644 -26 -2.65471E-05 -26
4645 -27 -2.73277E-05 -27
4646 -28 -2.80954E-05 -28
4647 -29 -2.88432E-05 -29
4648 -30 -2.95787E-05 -30
4649 -31 -3.02911E-05 -31
4650 -32 -3.09895E-05 -32
4651 -33 -3.16717E-05 -33
4652 -34 -3.23349E-05 -34
4653 -35 -3.29821E-05 -35
4654 -36 -3.36096E-05 -36
4655 -37 -3.42198E-05 -37
4656 -38 -3.48128E-05 -38
4657 -39 -3.53934E-05 -39
4658 -40 -3.5955E-05 -40
4659 -41 -3.64998E-05 -41
4660 -42 -3.7026E-05 -42
4661 -43 -3.75395E-05 -43
4662 -44 -3.80345E-05 -44
4663 -45 -3.85128E-05 -45
4664 -46 -3.89775E-05 -46
4665 -47 -3.94219E-05 -47
4666 -48 -3.9853E-05 -48
4667 -49 -4.02668E-05 -49
4668 -50 -4.06659E-05 -50
4669 -51 -4.10457E-05 -51
4670 -52 -4.14155E-05 -52
4671 -53 -4.17701E-05 -53
4672 -54 -4.21133E-05 -54
4673 -55 -4.24379E-05 -55
4674 -56 -4.2749E-05 -56
4675 -57 -4.30442E-05 -57
4676 -58 -4.33259E-05 -58
4677 -59 -4.35976E-05 -59
4678 -60 -4.38552E-05 -60
4679 -61 -4.41043E-05 -61
4680 -62 -4.43322E-05 -62
4681 -63 -4.45553E-05 -63
4682 -64 -4.47674E-05 -64
4683 -65 -4.49668E-05 -65
4684 -66 -4.51519E-05 -66
4685 -67 -4.53313E-05 -67
4686 -68 -4.54981E-05 -68
4687 -69 -4.5657E-05 -69
4688 -70 -4.58064E-05 -70
4689 -71 -4.59516E-05 -71
4690 -72 -4.60847E-05 -72
4691 -73 -4.62139E-05 -73
4692 -74 -4.63302E-05 -74
4693 -75 -4.64427E-05 -75
4694 -76 -4.65493E-05 -76
4695 -77 -4.66433E-05 -77
4696 -78 -4.67387E-05 -78
4697 -79 -4.68289E-05 -79
