FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VS
 V A V
4146 -14 -1.57605E-05 0
4147 -15 -1.67359E-05 0
4148 -16 -1.76965E-05 0
4149 -17 -1.86347E-05 0
4150 -18 -1.95569E-05 0
4151 -19 -2.04562E-05 0
4152 -20 -2.13404E-05 0
4153 -21 -2.22046E-05 0
4154 -22 -2.30546E-05 0
4155 -23 -2.38774E-05 0
4156 -24 -2.46898E-05 0
4157 -25 -2.54811E-05 0
4158 -26 -2.62583E-05 0
4159 -27 -2.70115E-05 0
4160 -28 -2.77505E-05 0
4161 -29 -2.84706E-05 0
4162 -30 -2.91734E-05 0
4163 -31 -2.98544E-05 0
4164 -32 -3.05225E-05 0
4165 -33 -3.1169E-05 0
4166 -34 -3.1798E-05 0
4167 -35 -3.24089E-05 0
4168 -36 -3.30039E-05 0
4169 -37 -3.35787E-05 0
4170 -38 -3.41366E-05 0
4171 -39 -3.46781E-05 0
4172 -40 -3.52026E-05 0
4173 -41 -3.57064E-05 0
4174 -42 -3.61949E-05 0
4175 -43 -3.66644E-05 0
4176 -44 -3.71153E-05 0
4177 -45 -3.75538E-05 0
4178 -46 -3.79664E-05 0
4179 -47 -3.83707E-05 0
4180 -48 -3.87546E-05 0
4181 -49 -3.9124E-05 0
4182 -50 -3.94771E-05 0
4183 -51 -3.98154E-05 0
4184 -52 -4.01363E-05 0
4185 -53 -4.04453E-05 0
4186 -54 -4.074E-05 0
4187 -55 -4.102E-05 0
4188 -56 -4.12827E-05 0
4189 -57 -4.15348E-05 0
4190 -58 -4.17741E-05 0
4191 -59 -4.1999E-05 0
4192 -60 -4.22087E-05 0
4193 -61 -4.24105E-05 0
4194 -62 -4.26026E-05 0
4195 -63 -4.27779E-05 0
4196 -64 -4.29455E-05 0
4197 -65 -4.31036E-05 0
4198 -66 -4.32519E-05 0
4199 -67 -4.33936E-05 0
4200 -68 -4.3526E-05 0
4201 -69 -4.36499E-05 0
4202 -70 -4.37664E-05 0
4203 -71 -4.38763E-05 0
4204 -72 -4.39828E-05 0
4205 -73 -4.40817E-05 0
4206 -74 -4.41709E-05 0
4207 -75 -4.42588E-05 0
4208 -76 -4.43417E-05 0
4209 -77 -4.44221E-05 0
4210 -78 -4.44957E-05 0
4211 -79 -4.45601E-05 0
4212 -80 -4.46262E-05 0
4213 0 4.02186E-08 0
4214 -1 -1.24168E-06 0
4215 -2 -2.50205E-06 0
4216 -3 -3.74635E-06 0
4217 -4 -4.96747E-06 0
4218 -5 -6.17395E-06 0
4219 -6 -7.35343E-06 0
4220 -7 -8.50173E-06 0
4221 -8 -9.6269E-06 0
4222 -9 -1.07367E-05 0
4223 -10 -1.18319E-05 0
4224 -11 -1.29073E-05 0
4225 -12 -1.39629E-05 0
4226 -13 -1.4994E-05 0
4227 -14 -1.60088E-05 0
4228 -15 -1.70033E-05 0
4229 -16 -1.79807E-05 0
4230 -17 -1.89353E-05 0
4231 -18 -1.98745E-05 0
4232 -19 -2.07937E-05 0
4233 -20 -2.16965E-05 0
4234 -21 -2.2576E-05 0
4235 -22 -2.34403E-05 0
4236 -23 -2.42852E-05 0
4237 -24 -2.51148E-05 0
4238 -25 -2.59212E-05 0
4239 -26 -2.67144E-05 0
4240 -27 -2.74849E-05 0
4241 -28 -2.82422E-05 0
4242 -29 -2.89782E-05 0
4243 -30 -2.9695E-05 0
4244 -31 -3.03946E-05 0
4245 -32 -3.10758E-05 0
4246 -33 -3.17407E-05 0
4247 -34 -3.23829E-05 0
4248 -35 -3.30119E-05 0
4249 -36 -3.36194E-05 0
4250 -37 -3.42137E-05 0
4251 -38 -3.47858E-05 0
4252 -39 -3.53394E-05 0
4253 -40 -3.58738E-05 0
4254 -41 -3.63965E-05 0
4255 -42 -3.68949E-05 0
4256 -43 -3.73811E-05 0
4257 -44 -3.78466E-05 0
4258 -45 -3.82992E-05 0
4259 -46 -3.87277E-05 0
4260 -47 -3.91419E-05 0
4261 -48 -3.95409E-05 0
4262 -49 -3.99273E-05 0
4263 -50 -4.02913E-05 0
4264 -51 -4.06466E-05 0
4265 -52 -4.09822E-05 0
4266 -53 -4.12987E-05 0
4267 -54 -4.1603E-05 0
4268 -55 -4.18934E-05 0
4269 -56 -4.21699E-05 0
4270 -57 -4.24327E-05 0
4271 -58 -4.26769E-05 0
4272 -59 -4.29134E-05 0
4273 -60 -4.31388E-05 0
4274 -61 -4.33492E-05 0
4275 -62 -4.35454E-05 0
4276 -63 -4.37363E-05 0
4277 -64 -4.39113E-05 0
4278 -65 -4.40766E-05 0
4279 -66 -4.42303E-05 0
4280 -67 -4.43793E-05 0
4281 -68 -4.45178E-05 0
4282 -69 -4.46459E-05 0
4283 -70 -4.47745E-05 0
4284 -71 -4.48865E-05 0
4285 -72 -4.4995E-05 0
4286 -73 -4.50974E-05 0
4287 -74 -4.51973E-05 0
4288 -75 -4.52881E-05 0
4289 -76 -4.53722E-05 0
4290 -77 -4.54552E-05 0
4291 -78 -4.55337E-05 0
4292 -79 -4.5608E-05 0
4293 -80 -4.56761E-05 0
4294 0 4.28929E-08 0
4295 -1 -1.25602E-06 0
4296 -2 -2.533E-06 0
4297 -3 -3.79655E-06 0
4298 -4 -5.03642E-06 0
4299 -5 -6.26062E-06 0
4300 -6 -7.45979E-06 0
4301 -7 -8.6272E-06 0
4302 -8 -9.77076E-06 0
4303 -9 -1.08973E-05 0
4304 -10 -1.20114E-05 0
4305 -11 -1.31059E-05 0
4306 -12 -1.41787E-05 0
4307 -13 -1.52271E-05 0
4308 -14 -1.62612E-05 0
4309 -15 -1.72726E-05 0
4310 -16 -1.82684E-05 0
4311 -17 -1.92377E-05 0
4312 -18 -2.01951E-05 0
4313 -19 -2.11313E-05 0
4314 -20 -2.20516E-05 0
4315 -21 -2.29497E-05 0
4316 -22 -2.38324E-05 0
4317 -23 -2.46912E-05 0
4318 -24 -2.55397E-05 0
4319 -25 -2.63616E-05 0
4320 -26 -2.71718E-05 0
4321 -27 -2.79582E-05 0
4322 -28 -2.87324E-05 0
4323 -29 -2.94817E-05 0
4324 -30 -3.02192E-05 0
4325 -31 -3.09345E-05 0
4326 -32 -3.16335E-05 0
4327 -33 -3.23129E-05 0
4328 -34 -3.29725E-05 0
4329 -35 -3.3616E-05 0
4330 -36 -3.42386E-05 0
4331 -37 -3.48482E-05 0
4332 -38 -3.5434E-05 0
4333 -39 -3.60077E-05 0
4334 -40 -3.65601E-05 0
4335 -41 -3.70961E-05 0
4336 -42 -3.7611E-05 0
4337 -43 -3.81113E-05 0
4338 -44 -3.85902E-05 0
4339 -45 -3.90548E-05 0
4340 -46 -3.95044E-05 0
4341 -47 -3.99336E-05 0
4342 -48 -4.03456E-05 0
4343 -49 -4.07394E-05 0
4344 -50 -4.11203E-05 0
4345 -51 -4.14858E-05 0
4346 -52 -4.18315E-05 0
4347 -53 -4.21634E-05 0
4348 -54 -4.24778E-05 0
4349 -55 -4.27826E-05 0
4350 -56 -4.30682E-05 0
4351 -57 -4.33423E-05 0
4352 -58 -4.36008E-05 0
4353 -59 -4.38451E-05 0
4354 -60 -4.40755E-05 0
4355 -61 -4.4295E-05 0
4356 -62 -4.45038E-05 0
4357 -63 -4.46982E-05 0
4358 -64 -4.48845E-05 0
4359 -65 -4.50605E-05 0
4360 -66 -4.5225E-05 0
4361 -67 -4.53789E-05 0
4362 -68 -4.55251E-05 0
4363 -69 -4.56638E-05 0
4364 -70 -4.57913E-05 0
4365 -71 -4.59161E-05 0
4366 -72 -4.60323E-05 0
4367 -73 -4.61449E-05 0
4368 -74 -4.62416E-05 0
4369 -75 -4.63356E-05 0
4370 -76 -4.64288E-05 0
4371 -77 -4.65186E-05 0
4372 -78 -4.65983E-05 0
4373 -79 -4.6672E-05 0
4374 -80 -4.67478E-05 0
4375 0 4.47211E-08 0
4376 -1 -1.27154E-06 0
4377 -2 -2.56684E-06 0
4378 -3 -3.84737E-06 0
4379 -4 -5.10576E-06 0
4380 -5 -6.34811E-06 0
4381 -6 -7.56569E-06 0
4382 -7 -8.74964E-06 0
4383 -8 -9.91162E-06 0
4384 -9 -1.10569E-05 0
4385 -10 -1.21885E-05 0
4386 -11 -1.33019E-05 0
4387 -12 -1.43934E-05 0
4388 -13 -1.5463E-05 0
4389 -14 -1.65142E-05 0
4390 -15 -1.75415E-05 0
4391 -16 -1.85554E-05 0
4392 -17 -1.95462E-05 0
4393 -18 -2.05205E-05 0
4394 -19 -2.14733E-05 0
4395 -20 -2.24122E-05 0
4396 -21 -2.33264E-05 0
4397 -22 -2.42263E-05 0
4398 -23 -2.5104E-05 0
4399 -24 -2.59677E-05 0
4400 -25 -2.68106E-05 0
4401 -26 -2.76361E-05 0
4402 -27 -2.84421E-05 0
4403 -28 -2.92283E-05 0
4404 -29 -2.99946E-05 0
4405 -30 -3.07479E-05 0
4406 -31 -3.14818E-05 0
4407 -32 -3.21983E-05 0
4408 -33 -3.28964E-05 0
4409 -34 -3.35702E-05 0
4410 -35 -3.42279E-05 0
4411 -36 -3.48704E-05 0
4412 -37 -3.54907E-05 0
4413 -38 -3.60951E-05 0
4414 -39 -3.66823E-05 0
4415 -40 -3.72492E-05 0
4416 -41 -3.78011E-05 0
4417 -42 -3.83287E-05 0
4418 -43 -3.88447E-05 0
4419 -44 -3.93424E-05 0
4420 -45 -3.98226E-05 0
4421 -46 -4.02778E-05 0
4422 -47 -4.07228E-05 0
4423 -48 -4.11496E-05 0
4424 -49 -4.15624E-05 0
4425 -50 -4.19538E-05 0
4426 -51 -4.23306E-05 0
4427 -52 -4.26904E-05 0
4428 -53 -4.3036E-05 0
4429 -54 -4.33636E-05 0
4430 -55 -4.36786E-05 0
4431 -56 -4.39762E-05 0
4432 -57 -4.42618E-05 0
4433 -58 -4.45304E-05 0
4434 -59 -4.47906E-05 0
4435 -60 -4.50314E-05 0
4436 -61 -4.52625E-05 0
4437 -62 -4.54769E-05 0
4438 -63 -4.56832E-05 0
4439 -64 -4.58748E-05 0
4440 -65 -4.60574E-05 0
4441 -66 -4.62302E-05 0
4442 -67 -4.63948E-05 0
4443 -68 -4.65455E-05 0
4444 -69 -4.66871E-05 0
4445 -70 -4.68249E-05 0
4446 -71 -4.69539E-05 0
4447 -72 -4.70747E-05 0
4448 -73 -4.7192E-05 0
4449 -74 -4.72975E-05 0
4450 -75 -4.7398E-05 0
4451 -76 -4.74946E-05 0
4452 -77 -4.75848E-05 0
4453 -78 -4.76701E-05 0
4454 -79 -4.77471E-05 0
4455 -80 -4.78231E-05 0
4456 0 4.88274E-08 0
4457 -1 -1.28377E-06 0
4458 -2 -2.59738E-06 0
4459 -3 -3.89727E-06 0
4460 -4 -5.17411E-06 0
4461 -5 -6.43599E-06 0
4462 -6 -7.67152E-06 0
4463 -7 -8.8744E-06 0
4464 -8 -1.0059E-05 0
4465 -9 -1.12358E-05 0
4466 -10 -1.23835E-05 0
4467 -11 -1.35153E-05 0
4468 -12 -1.46266E-05 0
4469 -13 -1.57129E-05 0
4470 -14 -1.67858E-05 0
4471 -15 -1.78325E-05 0
4472 -16 -1.88643E-05 0
4473 -17 -1.98719E-05 0
4474 -18 -2.08661E-05 0
4475 -19 -2.18369E-05 0
4476 -20 -2.27926E-05 0
4477 -21 -2.37271E-05 0
4478 -22 -2.46447E-05 0
4479 -23 -2.55382E-05 0
4480 -24 -2.64206E-05 0
4481 -25 -2.72789E-05 0
4482 -26 -2.81227E-05 0
4483 -27 -2.89433E-05 0
4484 -28 -2.97514E-05 0
4485 -29 -3.05376E-05 0
4486 -30 -3.13077E-05 0
4487 -31 -3.20565E-05 0
4488 -32 -3.27861E-05 0
4489 -33 -3.34983E-05 0
4490 -34 -3.41921E-05 0
4491 -35 -3.48656E-05 0
4492 -36 -3.55227E-05 0
4493 -37 -3.61594E-05 0
4494 -38 -3.67782E-05 0
4495 -39 -3.73807E-05 0
4496 -40 -3.79661E-05 0
4497 -41 -3.85303E-05 0
4498 -42 -3.90746E-05 0
4499 -43 -3.96058E-05 0
4500 -44 -4.01148E-05 0
4501 -45 -4.06085E-05 0
4502 -46 -4.10844E-05 0
4503 -47 -4.15433E-05 0
4504 -48 -4.1986E-05 0
4505 -49 -4.24053E-05 0
4506 -50 -4.28151E-05 0
4507 -51 -4.32085E-05 0
4508 -52 -4.35777E-05 0
4509 -53 -4.39332E-05 0
4510 -54 -4.42746E-05 0
4511 -55 -4.46005E-05 0
4512 -56 -4.49079E-05 0
4513 -57 -4.52048E-05 0
4514 -58 -4.54899E-05 0
4515 -59 -4.57559E-05 0
4516 -60 -4.60069E-05 0
4517 -61 -4.6246E-05 0
4518 -62 -4.64723E-05 0
4519 -63 -4.66882E-05 0
4520 -64 -4.68932E-05 0
4521 -65 -4.70856E-05 0
4522 -66 -4.72608E-05 0
4523 -67 -4.74357E-05 0
4524 -68 -4.75945E-05 0
4525 -69 -4.77472E-05 0
4526 -70 -4.78877E-05 0
4527 -71 -4.8023E-05 0
4528 -72 -4.81466E-05 0
4529 -73 -4.82642E-05 0
4530 -74 -4.83761E-05 0
4531 -75 -4.8484E-05 0
4532 -76 -4.85856E-05 0
4533 -77 -4.86789E-05 0
4534 -78 -4.87656E-05 0
4535 -79 -4.88547E-05 0
4536 -80 -4.89288E-05 0
4537 0 5.08553E-08 0
4538 -1 -1.30058E-06 0
4539 -2 -2.63203E-06 0
4540 -3 -3.94978E-06 0
4541 -4 -5.2455E-06 0
4542 -5 -6.52758E-06 0
4543 -6 -7.78197E-06 0
4544 -7 -9.00485E-06 0
4545 -8 -1.02075E-05 0
4546 -9 -1.14037E-05 0
4547 -10 -1.25719E-05 0
4548 -11 -1.37223E-05 0
4549 -12 -1.48536E-05 0
4550 -13 -1.59584E-05 0
4551 -14 -1.70462E-05 0
4552 -15 -1.81128E-05 0
4553 -16 -1.91611E-05 0
4554 -17 -2.01872E-05 0
4555 -18 -2.12E-05 0
4556 -19 -2.21885E-05 0
4557 -20 -2.31626E-05 0
4558 -21 -2.41103E-05 0
4559 -22 -2.50481E-05 0
4560 -23 -2.59633E-05 0
4561 -24 -2.6862E-05 0
4562 -25 -2.7738E-05 0
4563 -26 -2.85985E-05 0
4564 -27 -2.94368E-05 0
4565 -28 -3.02615E-05 0
4566 -29 -3.1061E-05 0
4567 -30 -3.18485E-05 0
4568 -31 -3.26131E-05 0
4569 -32 -3.33627E-05 0
4570 -33 -3.40898E-05 0
4571 -34 -3.47966E-05 0
4572 -35 -3.54894E-05 0
4573 -36 -3.61632E-05 0
4574 -37 -3.68187E-05 0
4575 -38 -3.74551E-05 0
4576 -39 -3.80711E-05 0
4577 -40 -3.86712E-05 0
4578 -41 -3.92548E-05 0
4579 -42 -3.98156E-05 0
4580 -43 -4.03609E-05 0
4581 -44 -4.08845E-05 0
4582 -45 -4.13931E-05 0
4583 -46 -4.18824E-05 0
4584 -47 -4.23554E-05 0
4585 -48 -4.28088E-05 0
4586 -49 -4.32462E-05 0
4587 -50 -4.36684E-05 0
4588 -51 -4.40712E-05 0
4589 -52 -4.44579E-05 0
4590 -53 -4.4826E-05 0
4591 -54 -4.51813E-05 0
4592 -55 -4.55219E-05 0
4593 -56 -4.58412E-05 0
4594 -57 -4.61506E-05 0
4595 -58 -4.64416E-05 0
4596 -59 -4.67186E-05 0
4597 -60 -4.69826E-05 0
4598 -61 -4.72306E-05 0
4599 -62 -4.7469E-05 0
4600 -63 -4.76944E-05 0
4601 -64 -4.79018E-05 0
4602 -65 -4.81068E-05 0
4603 -66 -4.82959E-05 0
4604 -67 -4.84712E-05 0
4605 -68 -4.86373E-05 0
4606 -69 -4.87959E-05 0
4607 -70 -4.89465E-05 0
4608 -71 -4.90848E-05 0
4609 -72 -4.92194E-05 0
4610 -73 -4.93459E-05 0
4611 -74 -4.94591E-05 0
4612 -75 -4.95717E-05 0
4613 -76 -4.9677E-05 0
4614 -77 -4.97794E-05 0
4615 -78 -4.98733E-05 0
4616 -79 -4.99635E-05 0
4617 -80 -5.00484E-05 0
4618 0 5.06177E-08 0
4619 -1 -1.31677E-06 0
4620 -2 -2.66519E-06 0
4621 -3 -4.00218E-06 0
4622 -4 -5.31653E-06 0
4623 -5 -6.6161E-06 0
4624 -6 -7.89014E-06 0
4625 -7 -9.13131E-06 0
4626 -8 -1.03523E-05 0
4627 -9 -1.15675E-05 0
4628 -10 -1.27535E-05 0
4629 -11 -1.39222E-05 0
4630 -12 -1.50698E-05 0
4631 -13 -1.61942E-05 0
4632 -14 -1.73023E-05 0
4633 -15 -1.83858E-05 0
4634 -16 -1.94548E-05 0
4635 -17 -2.0501E-05 0
4636 -18 -2.15309E-05 0
4637 -19 -2.25382E-05 0
4638 -20 -2.35276E-05 0
4639 -21 -2.44967E-05 0
4640 -22 -2.54493E-05 0
4641 -23 -2.63798E-05 0
4642 -24 -2.72965E-05 0
4643 -25 -2.8191E-05 0
4644 -26 -2.90714E-05 0
4645 -27 -2.99278E-05 0
4646 -28 -3.07676E-05 0
4647 -29 -3.1586E-05 0
4648 -30 -3.23868E-05 0
4649 -31 -3.31692E-05 0
4650 -32 -3.39337E-05 0
4651 -33 -3.4679E-05 0
4652 -34 -3.54074E-05 0
4653 -35 -3.61142E-05 0
4654 -36 -3.68035E-05 0
4655 -37 -3.7476E-05 0
4656 -38 -3.81259E-05 0
4657 -39 -3.87617E-05 0
4658 -40 -3.9378E-05 0
4659 -41 -3.99743E-05 0
4660 -42 -4.05518E-05 0
4661 -43 -4.11106E-05 0
4662 -44 -4.16496E-05 0
4663 -45 -4.21731E-05 0
4664 -46 -4.26757E-05 0
4665 -47 -4.3163E-05 0
4666 -48 -4.36309E-05 0
4667 -49 -4.40827E-05 0
4668 -50 -4.45194E-05 0
4669 -51 -4.49373E-05 0
4670 -52 -4.5339E-05 0
4671 -53 -4.57242E-05 0
4672 -54 -4.60904E-05 0
4673 -55 -4.64381E-05 0
4674 -56 -4.67724E-05 0
4675 -57 -4.70945E-05 0
4676 -58 -4.73997E-05 0
4677 -59 -4.76893E-05 0
4678 -60 -4.79626E-05 0
4679 -61 -4.8221E-05 0
4680 -62 -4.84687E-05 0
4681 -63 -4.87034E-05 0
4682 -64 -4.89262E-05 0
4683 -65 -4.91351E-05 0
4684 -66 -4.93323E-05 0
4685 -67 -4.95201E-05 0
4686 -68 -4.96935E-05 0
4687 -69 -4.98578E-05 0
4688 -70 -5.00127E-05 0
4689 -71 -5.01657E-05 0
4690 -72 -5.02998E-05 0
4691 -73 -5.04316E-05 0
4692 -74 -5.05577E-05 0
4693 -75 -5.06704E-05 0
4694 -76 -5.07768E-05 0
4695 -77 -5.08791E-05 0
4696 -78 -5.09784E-05 0
4697 -79 -5.10721E-05 0
4698 -80 -5.11604E-05 0
4699 0 5.53983E-08 0
4700 -1 -1.32983E-06 0
4701 -2 -2.69693E-06 0
4702 -3 -4.05257E-06 0
4703 -4 -5.38754E-06 0
4704 -5 -6.70697E-06 0
4705 -6 -7.99986E-06 0
4706 -7 -9.26093E-06 0
4707 -8 -1.04997E-05 0
4708 -9 -1.17347E-05 0
4709 -10 -1.2939E-05 0
4710 -11 -1.41272E-05 0
4711 -12 -1.52949E-05 0
4712 -13 -1.64385E-05 0
4713 -14 -1.75653E-05 0
4714 -15 -1.86668E-05 0
4715 -16 -1.97553E-05 0
4716 -17 -2.0819E-05 0
4717 -18 -2.18656E-05 0
4718 -19 -2.28908E-05 0
4719 -20 -2.39001E-05 0
4720 -21 -2.48886E-05 0
4721 -22 -2.58617E-05 0
4722 -23 -2.68073E-05 0
4723 -24 -2.77447E-05 0
4724 -25 -2.8654E-05 0
4725 -26 -2.95516E-05 0
4726 -27 -3.04228E-05 0
4727 -28 -3.12798E-05 0
4728 -29 -3.21157E-05 0
4729 -30 -3.29362E-05 0
4730 -31 -3.37341E-05 0
4731 -32 -3.45163E-05 0
4732 -33 -3.52794E-05 0
4733 -34 -3.60228E-05 0
4734 -35 -3.67458E-05 0
4735 -36 -3.74529E-05 0
4736 -37 -3.81412E-05 0
4737 -38 -3.88079E-05 0
4738 -39 -3.94586E-05 0
4739 -40 -4.00892E-05 0
4740 -41 -4.06986E-05 0
4741 -42 -4.12916E-05 0
4742 -43 -4.18693E-05 0
4743 -44 -4.24226E-05 0
4744 -45 -4.2962E-05 0
4745 -46 -4.34808E-05 0
4746 -47 -4.39844E-05 0
4747 -48 -4.44658E-05 0
4748 -49 -4.49288E-05 0
4749 -50 -4.53772E-05 0
4750 -51 -4.58089E-05 0
4751 -52 -4.62219E-05 0
4752 -53 -4.6619E-05 0
4753 -54 -4.69966E-05 0
4754 -55 -4.73595E-05 0
4755 -56 -4.77042E-05 0
4756 -57 -4.80412E-05 0
4757 -58 -4.83583E-05 0
4758 -59 -4.86597E-05 0
4759 -60 -4.89474E-05 0
4760 -61 -4.92158E-05 0
4761 -62 -4.94728E-05 0
4762 -63 -4.9719E-05 0
4763 -64 -4.9951E-05 0
4764 -65 -5.01705E-05 0
4765 -66 -5.03749E-05 0
4766 -67 -5.05702E-05 0
4767 -68 -5.07547E-05 0
4768 -69 -5.09295E-05 0
4769 -70 -5.1092E-05 0
4770 -71 -5.12451E-05 0
4771 -72 -5.13908E-05 0
4772 -73 -5.15288E-05 0
4773 -74 -5.16594E-05 0
4774 -75 -5.17821E-05 0
4775 -76 -5.18976E-05 0
4776 -77 -5.20077E-05 0
4777 -78 -5.21055E-05 0
4778 -79 -5.22036E-05 0
4779 -80 -5.22985E-05 0
4780 0 5.6542E-08 0
4781 -1 -1.34498E-06 0
4782 -2 -2.7306E-06 0
4783 -3 -4.10487E-06 0
4784 -4 -5.45805E-06 0
4785 -5 -6.7951E-06 0
4786 -6 -8.10837E-06 0
4787 -7 -9.38799E-06 0
4788 -8 -1.06456E-05 0
4789 -9 -1.18998E-05 0
4790 -10 -1.31237E-05 0
4791 -11 -1.43292E-05 0
4792 -12 -1.55144E-05 0
4793 -13 -1.66772E-05 0
4794 -14 -1.78217E-05 0
4795 -15 -1.89435E-05 0
4796 -16 -2.00482E-05 0
4797 -17 -2.1129E-05 0
4798 -18 -2.21958E-05 0
4799 -19 -2.32388E-05 0
4800 -20 -2.42651E-05 0
4801 -21 -2.52706E-05 0
4802 -22 -2.6258E-05 0
4803 -23 -2.72208E-05 0
4804 -24 -2.81754E-05 0
4805 -25 -2.91042E-05 0
4806 -26 -3.00179E-05 0
4807 -27 -3.09087E-05 0
4808 -28 -3.17848E-05 0
4809 -29 -3.26378E-05 0
4810 -30 -3.34759E-05 0
4811 -31 -3.42932E-05 0
4812 -32 -3.50904E-05 0
4813 -33 -3.58723E-05 0
4814 -34 -3.66308E-05 0
4815 -35 -3.73731E-05 0
4816 -36 -3.80929E-05 0
4817 -37 -3.8795E-05 0
4818 -38 -3.94803E-05 0
4819 -39 -4.01493E-05 0
4820 -40 -4.07927E-05 0
4821 -41 -4.14228E-05 0
4822 -42 -4.20315E-05 0
4823 -43 -4.26272E-05 0
4824 -44 -4.31926E-05 0
4825 -45 -4.37461E-05 0
4826 -46 -4.42793E-05 0
4827 -47 -4.47988E-05 0
4828 -48 -4.5293E-05 0
4829 -49 -4.57765E-05 0
4830 -50 -4.62351E-05 0
4831 -51 -4.66799E-05 0
4832 -52 -4.71057E-05 0
4833 -53 -4.75153E-05 0
4834 -54 -4.79109E-05 0
4835 -55 -4.82833E-05 0
4836 -56 -4.86422E-05 0
4837 -57 -4.89825E-05 0
4838 -58 -4.93065E-05 0
4839 -59 -4.96206E-05 0
4840 -60 -4.99178E-05 0
4841 -61 -5.02029E-05 0
4842 -62 -5.04688E-05 0
4843 -63 -5.07231E-05 0
4844 -64 -5.09672E-05 0
4845 -65 -5.1198E-05 0
4846 -66 -5.14128E-05 0
4847 -67 -5.16177E-05 0
4848 -68 -5.18042E-05 0
4849 -69 -5.19865E-05 0
4850 -70 -5.2159E-05 0
4851 -71 -5.23254E-05 0
4852 -72 -5.24776E-05 0
4853 -73 -5.2624E-05 0
4854 -74 -5.27592E-05 0
4855 -75 -5.2887E-05 0
4856 -76 -5.30103E-05 0
4857 -77 -5.31244E-05 0
4858 -78 -5.32318E-05 0
4859 -79 -5.33317E-05 0
4860 -80 -5.34297E-05 0
4861 0 6.06553E-08 0
4862 -1 -1.3608E-06 0
4863 -2 -2.76237E-06 0
4864 -3 -4.1545E-06 0
4865 -4 -5.52673E-06 0
4866 -5 -6.88457E-06 0
4867 -6 -8.2154E-06 0
4868 -7 -9.51581E-06 0
4869 -8 -1.07913E-05 0
4870 -9 -1.20635E-05 0
4871 -10 -1.33066E-05 0
4872 -11 -1.45331E-05 0
4873 -12 -1.57394E-05 0
4874 -13 -1.69179E-05 0
4875 -14 -1.80807E-05 0
4876 -15 -1.92229E-05 0
4877 -16 -2.0344E-05 0
4878 -17 -2.14458E-05 0
4879 -18 -2.25302E-05 0
4880 -19 -2.35904E-05 0
4881 -20 -2.46371E-05 0
4882 -21 -2.56592E-05 0
4883 -22 -2.66659E-05 0
4884 -23 -2.7649E-05 0
4885 -24 -2.86181E-05 0
4886 -25 -2.9567E-05 0
4887 -26 -3.04963E-05 0
4888 -27 -3.14048E-05 0
4889 -28 -3.22957E-05 0
4890 -29 -3.31686E-05 0
4891 -30 -3.40238E-05 0
4892 -31 -3.48548E-05 0
4893 -32 -3.567E-05 0
4894 -33 -3.64679E-05 0
4895 -34 -3.7243E-05 0
4896 -35 -3.79985E-05 0
4897 -36 -3.87366E-05 0
4898 -37 -3.9457E-05 0
4899 -38 -4.01597E-05 0
4900 -39 -4.08408E-05 0
4901 -40 -4.15044E-05 0
4902 -41 -4.2147E-05 0
4903 -42 -4.27769E-05 0
4904 -43 -4.33824E-05 0
4905 -44 -4.39656E-05 0
4906 -45 -4.45324E-05 0
4907 -46 -4.50809E-05 0
4908 -47 -4.56124E-05 0
4909 -48 -4.61244E-05 0
4910 -49 -4.66219E-05 0
4911 -50 -4.70974E-05 0
4912 -51 -4.75546E-05 0
4913 -52 -4.79937E-05 0
4914 -53 -4.8417E-05 0
4915 -54 -4.8823E-05 0
4916 -55 -4.92134E-05 0
4917 -56 -4.95831E-05 0
4918 -57 -4.99388E-05 0
4919 -58 -5.02809E-05 0
4920 -59 -5.06042E-05 0
4921 -60 -5.0912E-05 0
4922 -61 -5.12068E-05 0
4923 -62 -5.14823E-05 0
4924 -63 -5.17457E-05 0
4925 -64 -5.19941E-05 0
4926 -65 -5.22317E-05 0
4927 -66 -5.24584E-05 0
4928 -67 -5.26685E-05 0
4929 -68 -5.28728E-05 0
4930 -69 -5.3066E-05 0
4931 -70 -5.32425E-05 0
4932 -71 -5.34126E-05 0
4933 -72 -5.35733E-05 0
4934 -73 -5.37243E-05 0
4935 -74 -5.38688E-05 0
4936 -75 -5.40021E-05 0
4937 -76 -5.41336E-05 0
4938 -77 -5.42488E-05 0
4939 -78 -5.43612E-05 0
4940 -79 -5.44717E-05 0
4941 -80 -5.45701E-05 0
4942 0 6.28388E-08 0
4943 -1 -1.37787E-06 0
4944 -2 -2.79864E-06 0
4945 -3 -4.20915E-06 0
4946 -4 -5.60087E-06 0
4947 -5 -6.97715E-06 0
4948 -6 -8.32061E-06 0
4949 -7 -9.64227E-06 0
4950 -8 -1.09363E-05 0
4951 -9 -1.22268E-05 0
4952 -10 -1.34879E-05 0
4953 -11 -1.47322E-05 0
4954 -12 -1.59558E-05 0
4955 -13 -1.71524E-05 0
4956 -14 -1.83364E-05 0
4957 -15 -1.94918E-05 0
4958 -16 -2.06372E-05 0
4959 -17 -2.1755E-05 0
4960 -18 -2.28596E-05 0
4961 -19 -2.39363E-05 0
4962 -20 -2.49994E-05 0
4963 -21 -2.60398E-05 0
4964 -22 -2.70631E-05 0
4965 -23 -2.80644E-05 0
4966 -24 -2.90517E-05 0
